query_id,workflow_id,workflow_task,query,intent,requirement_groups,candidate_tools,expected_groups,primary_hit,any_hit,primary_recall,recall,missed_groups,missed_purposes,extra_tools,primary_tools,related_tools,returned_toolkits,api_search_latency_sec,end_to_end_latency_sec,error,no_results_returned,raw_result_path,judged_recall,judged_notes,was_judged
workflow-095-q1,95,"Fetch Zoho Books bank accounts and bank transactions, then handle uncategorized bank-feed transactions for reconciliation.",fetch Zoho Books bank accounts and bank transactions,Retrieve the list of bank accounts and their associated transaction history from Zoho Books.,"[{'acceptable_tool_slugs': ['ZOHO_BOOKS_LIST_BANK_ACCOUNTS'], 'purpose': 'List bank accounts'}, {'acceptable_tool_slugs': ['ZOHO_BOOKS_LIST_BANK_TRANSACTIONS'], 'purpose': 'List bank transactions'}]","['ZOHO_BOOKS_CATEGORIZE_UNCATEGORIZED_TRANSACTION', 'ZOHO_BOOKS_LIST_BANK_ACCOUNTS', 'ZOHO_BOOKS_LIST_BANK_TRANSACTIONS', 'ZOHO_BOOKS_LIST_ORGANIZATIONS']",2,False,True,0.0,1.0,,,ZOHO_BOOKS_GET_BANK_ACCOUNT; ZOHO_BOOKS_LIST_ORGANIZATIONS,ZOHO_BOOKS_GET_BANK_ACCOUNT,ZOHO_BOOKS_LIST_BANK_ACCOUNTS; ZOHO_BOOKS_LIST_ORGANIZATIONS; ZOHO_BOOKS_LIST_BANK_TRANSACTIONS,zoho_books,5.36,5.36,,False,C:\Users\miral\OneDrive\Documents\Evsys\src\query_level_workflow_evaluation\raw_search_results\workflow-095-q1.json,1.0,,False
workflow-095-q2,95,"Fetch Zoho Books bank accounts and bank transactions, then handle uncategorized bank-feed transactions for reconciliation.",categorize unhandled bank feed transactions for reconciliation,Process and reconcile uncategorized bank-feed transactions within the accounting system.,"[{'acceptable_tool_slugs': ['ZOHO_BOOKS_CATEGORIZE_UNCATEGORIZED_TRANSACTION'], 'purpose': 'Categorize uncategorized bank transactions for reconciliation'}]","['ZOHO_BOOKS_CATEGORIZE_UNCATEGORIZED_TRANSACTION', 'ZOHO_BOOKS_LIST_BANK_ACCOUNTS', 'ZOHO_BOOKS_LIST_BANK_TRANSACTIONS', 'ZOHO_BOOKS_LIST_ORGANIZATIONS']",1,True,True,1.0,1.0,,,ZOHO_BOOKS_LIST_BANK_TRANSACTIONS; ZOHO_BOOKS_LIST_CHART_OF_ACCOUNTS; ZOHO_BOOKS_LIST_ORGANIZATIONS,ZOHO_BOOKS_CATEGORIZE_UNCATEGORIZED_TRANSACTION,ZOHO_BOOKS_LIST_BANK_TRANSACTIONS; ZOHO_BOOKS_LIST_ORGANIZATIONS; ZOHO_BOOKS_LIST_CHART_OF_ACCOUNTS,zoho_books,2.4,2.4,,False,C:\Users\miral\OneDrive\Documents\Evsys\src\query_level_workflow_evaluation\raw_search_results\workflow-095-q2.json,1.0,,False
workflow-096-q1,96,"Implement several sequential feature-track boundaries in a GitHub repository, commit each boundary separately, run smoke tests after each commit, then verify the final branch head and check-run status.",git commit changes and run smoke tests,Commit sequential feature-track changes separately and execute smoke tests after each commit.,"[{'acceptable_tool_slugs': ['GITHUB_COMMIT_MULTIPLE_FILES'], 'purpose': 'commit changes'}]","['GITHUB_COMMIT_MULTIPLE_FILES', 'GITHUB_GET_A_COMMIT', 'GITHUB_GET_A_TREE', 'GITHUB_GET_RAW_REPOSITORY_CONTENT', 'GITHUB_LIST_CHECK_RUNS_FOR_A_REF']",1,False,True,0.0,1.0,,,GITHUB_CREATE_A_PULL_REQUEST; GITHUB_CREATE_OR_UPDATE_FILE_CONTENTS; GITHUB_GET_A_BRANCH; GITHUB_GET_A_TREE; GITHUB_GET_REPOSITORY_CONTENT; GITHUB_LIST_CHECK_RUNS_FOR_A_REF,GITHUB_CREATE_OR_UPDATE_FILE_CONTENTS,GITHUB_CREATE_A_PULL_REQUEST; GITHUB_GET_A_BRANCH; GITHUB_GET_REPOSITORY_CONTENT; GITHUB_LIST_CHECK_RUNS_FOR_A_REF; GITHUB_GET_A_TREE; GITHUB_COMMIT_MULTIPLE_FILES,github,1.93,1.93,,False,C:\Users\miral\OneDrive\Documents\Evsys\src\query_level_workflow_evaluation\raw_search_results\workflow-096-q1.json,1.0,,False
workflow-096-q2,96,"Implement several sequential feature-track boundaries in a GitHub repository, commit each boundary separately, run smoke tests after each commit, then verify the final branch head and check-run status.",verify git branch head and check run status,Verify the final branch head status and check the status of completed check-runs.,"[{'acceptable_tool_slugs': ['GITHUB_GET_A_COMMIT'], 'purpose': 'verify git branch head'}, {'acceptable_tool_slugs': ['GITHUB_LIST_CHECK_RUNS_FOR_A_REF'], 'purpose': 'check run status'}]","['GITHUB_COMMIT_MULTIPLE_FILES', 'GITHUB_GET_A_COMMIT', 'GITHUB_GET_A_TREE', 'GITHUB_GET_RAW_REPOSITORY_CONTENT', 'GITHUB_LIST_CHECK_RUNS_FOR_A_REF']",2,True,True,0.5,1.0,,,GITHUB_DOWNLOAD_JOB_LOGS_FOR_A_WORKFLOW_RUN; GITHUB_GET_CHECK_RUN; GITHUB_LIST_CHECK_RUN_ANNOTATIONS; GITHUB_LIST_JOBS_FOR_A_WORKFLOW_RUN; GITHUB_LIST_WORKFLOW_RUNS_FOR_A_REPOSITORY,GITHUB_LIST_CHECK_RUNS_FOR_A_REF,GITHUB_GET_A_COMMIT; GITHUB_LIST_WORKFLOW_RUNS_FOR_A_REPOSITORY; GITHUB_GET_CHECK_RUN; GITHUB_LIST_JOBS_FOR_A_WORKFLOW_RUN; GITHUB_DOWNLOAD_JOB_LOGS_FOR_A_WORKFLOW_RUN; GITHUB_LIST_CHECK_RUN_ANNOTATIONS,github,1.75,1.75,,False,C:\Users\miral\OneDrive\Documents\Evsys\src\query_level_workflow_evaluation\raw_search_results\workflow-096-q2.json,1.0,,False
workflow-097-q1,97,"Manage Pipedrive CRM records: find deals and contacts, update deal participants and primary contacts, log notes and activities, schedule follow-ups, inspect deal and organization custom fields, and bulk reclassify deals across pipeline stages based on contract timing data.",search Pipedrive deals and contacts,Find existing deals and contacts within the Pipedrive CRM.,"[{'acceptable_tool_slugs': ['PIPEDRIVE_SEARCH_DEALS'], 'purpose': 'Search Pipedrive deals'}, {'acceptable_tool_slugs': ['PIPEDRIVE_SEARCH_PERSONS'], 'purpose': 'Search Pipedrive contacts'}]","['PIPEDRIVE_ADD_AN_ACTIVITY', 'PIPEDRIVE_ADD_DEAL_PARTICIPANT', 'PIPEDRIVE_ADD_NOTE', 'PIPEDRIVE_GET_ALL_DEAL_FIELDS', 'PIPEDRIVE_GET_ALL_ORGANIZATIONS', 'PIPEDRIVE_GET_ALL_ORGANIZATION_FIELDS', 'PIPEDRIVE_GET_ALL_PIPELINES', 'PIPEDRIVE_GET_ALL_STAGES', 'PIPEDRIVE_GET_DEAL', 'PIPEDRIVE_GET_DEALS_IN_A_PIPELINE', 'PIPEDRIVE_GET_DEALS_IN_A_STAGE', 'PIPEDRIVE_GET_DETAILS_OF_AN_ORGANIZATION', 'PIPEDRIVE_LIST_DEAL_ACTIVITIES', 'PIPEDRIVE_LIST_PARTICIPANTS_OF_A_DEAL', 'PIPEDRIVE_SEARCH_DEALS', 'PIPEDRIVE_SEARCH_PERSONS', 'PIPEDRIVE_UPDATE_AN_ORGANIZATION', 'PIPEDRIVE_UPDATE_DEAL', 'PIPEDRIVE_UPDATE_ORGANIZATION']",2,False,True,0.0,0.5,PIPEDRIVE_SEARCH_PERSONS,Search Pipedrive contacts,PIPEDRIVE_GET_ALL_DEALS; PIPEDRIVE_GET_ALL_DEAL_FIELDS; PIPEDRIVE_GET_ALL_FILTERS; PIPEDRIVE_GET_DEAL; PIPEDRIVE_GET_DEAL_CHANGELOG; PIPEDRIVE_GET_RECENTS,PIPEDRIVE_GET_ALL_DEALS; PIPEDRIVE_GET_DEAL,PIPEDRIVE_GET_DEAL_CHANGELOG; PIPEDRIVE_SEARCH_DEALS; PIPEDRIVE_GET_ALL_FILTERS; PIPEDRIVE_GET_ALL_DEAL_FIELDS; PIPEDRIVE_GET_RECENTS,pipedrive,3.3,3.3,,False,C:\Users\miral\OneDrive\Documents\Evsys\src\query_level_workflow_evaluation\raw_search_results\workflow-097-q1.json,0.5,,False
workflow-097-q2,97,"Manage Pipedrive CRM records: find deals and contacts, update deal participants and primary contacts, log notes and activities, schedule follow-ups, inspect deal and organization custom fields, and bulk reclassify deals across pipeline stages based on contract timing data.",inspect Pipedrive custom fields for deals and organizations,Retrieve and inspect custom field definitions for deals and organizations.,"[{'acceptable_tool_slugs': ['PIPEDRIVE_GET_ALL_DEAL_FIELDS'], 'purpose': 'Inspect custom deal fields'}, {'acceptable_tool_slugs': ['PIPEDRIVE_GET_ALL_ORGANIZATION_FIELDS'], 'purpose': 'Inspect custom organization fields'}]","['PIPEDRIVE_ADD_AN_ACTIVITY', 'PIPEDRIVE_ADD_DEAL_PARTICIPANT', 'PIPEDRIVE_ADD_NOTE', 'PIPEDRIVE_GET_ALL_DEAL_FIELDS', 'PIPEDRIVE_GET_ALL_ORGANIZATIONS', 'PIPEDRIVE_GET_ALL_ORGANIZATION_FIELDS', 'PIPEDRIVE_GET_ALL_PIPELINES', 'PIPEDRIVE_GET_ALL_STAGES', 'PIPEDRIVE_GET_DEAL', 'PIPEDRIVE_GET_DEALS_IN_A_PIPELINE', 'PIPEDRIVE_GET_DEALS_IN_A_STAGE', 'PIPEDRIVE_GET_DETAILS_OF_AN_ORGANIZATION', 'PIPEDRIVE_LIST_DEAL_ACTIVITIES', 'PIPEDRIVE_LIST_PARTICIPANTS_OF_A_DEAL', 'PIPEDRIVE_SEARCH_DEALS', 'PIPEDRIVE_SEARCH_PERSONS', 'PIPEDRIVE_UPDATE_AN_ORGANIZATION', 'PIPEDRIVE_UPDATE_DEAL', 'PIPEDRIVE_UPDATE_ORGANIZATION']",2,True,True,0.5,0.5,PIPEDRIVE_GET_ALL_ORGANIZATION_FIELDS,Inspect custom organization fields,PIPEDRIVE_GET_ALL_DEALS; PIPEDRIVE_GET_DEAL; PIPEDRIVE_GET_DEAL_FIELD,PIPEDRIVE_GET_ALL_DEAL_FIELDS,PIPEDRIVE_GET_DEAL_FIELD; PIPEDRIVE_GET_DEAL; PIPEDRIVE_GET_ALL_DEALS,pipedrive,2.21,2.21,,False,C:\Users\miral\OneDrive\Documents\Evsys\src\query_level_workflow_evaluation\raw_search_results\workflow-097-q2.json,0.5,,False
workflow-097-q3,97,"Manage Pipedrive CRM records: find deals and contacts, update deal participants and primary contacts, log notes and activities, schedule follow-ups, inspect deal and organization custom fields, and bulk reclassify deals across pipeline stages based on contract timing data.",update Pipedrive deal participants and primary contacts,Modify deal participants and primary contact associations for specific records.,"[{'acceptable_tool_slugs': ['PIPEDRIVE_ADD_DEAL_PARTICIPANT'], 'purpose': 'Add a deal participant'}, {'acceptable_tool_slugs': ['PIPEDRIVE_UPDATE_DEAL'], 'purpose': 'Update primary contacts on a deal'}]","['PIPEDRIVE_ADD_AN_ACTIVITY', 'PIPEDRIVE_ADD_DEAL_PARTICIPANT', 'PIPEDRIVE_ADD_NOTE', 'PIPEDRIVE_GET_ALL_DEAL_FIELDS', 'PIPEDRIVE_GET_ALL_ORGANIZATIONS', 'PIPEDRIVE_GET_ALL_ORGANIZATION_FIELDS', 'PIPEDRIVE_GET_ALL_PIPELINES', 'PIPEDRIVE_GET_ALL_STAGES', 'PIPEDRIVE_GET_DEAL', 'PIPEDRIVE_GET_DEALS_IN_A_PIPELINE', 'PIPEDRIVE_GET_DEALS_IN_A_STAGE', 'PIPEDRIVE_GET_DETAILS_OF_AN_ORGANIZATION', 'PIPEDRIVE_LIST_DEAL_ACTIVITIES', 'PIPEDRIVE_LIST_PARTICIPANTS_OF_A_DEAL', 'PIPEDRIVE_SEARCH_DEALS', 'PIPEDRIVE_SEARCH_PERSONS', 'PIPEDRIVE_UPDATE_AN_ORGANIZATION', 'PIPEDRIVE_UPDATE_DEAL', 'PIPEDRIVE_UPDATE_ORGANIZATION']",2,True,True,0.5,0.5,PIPEDRIVE_ADD_DEAL_PARTICIPANT,Add a deal participant,PIPEDRIVE_GET_DEAL; PIPEDRIVE_GET_PERSON; PIPEDRIVE_SEARCH_PERSONS; PIPEDRIVE_UPDATE_DEAL_V2,PIPEDRIVE_UPDATE_DEAL,PIPEDRIVE_UPDATE_DEAL_V2; PIPEDRIVE_GET_DEAL; PIPEDRIVE_SEARCH_PERSONS; PIPEDRIVE_GET_PERSON,pipedrive,2.39,2.39,,False,C:\Users\miral\OneDrive\Documents\Evsys\src\query_level_workflow_evaluation\raw_search_results\workflow-097-q3.json,0.5,,False
workflow-097-q4,97,"Manage Pipedrive CRM records: find deals and contacts, update deal participants and primary contacts, log notes and activities, schedule follow-ups, inspect deal and organization custom fields, and bulk reclassify deals across pipeline stages based on contract timing data.",log notes and activities in Pipedrive,Record notes and log interaction activities against CRM records.,"[{'acceptable_tool_slugs': ['PIPEDRIVE_ADD_NOTE'], 'purpose': 'Log notes in Pipedrive'}, {'acceptable_tool_slugs': ['PIPEDRIVE_ADD_AN_ACTIVITY'], 'purpose': 'Log activities in Pipedrive'}]","['PIPEDRIVE_ADD_AN_ACTIVITY', 'PIPEDRIVE_ADD_DEAL_PARTICIPANT', 'PIPEDRIVE_ADD_NOTE', 'PIPEDRIVE_GET_ALL_DEAL_FIELDS', 'PIPEDRIVE_GET_ALL_ORGANIZATIONS', 'PIPEDRIVE_GET_ALL_ORGANIZATION_FIELDS', 'PIPEDRIVE_GET_ALL_PIPELINES', 'PIPEDRIVE_GET_ALL_STAGES', 'PIPEDRIVE_GET_DEAL', 'PIPEDRIVE_GET_DEALS_IN_A_PIPELINE', 'PIPEDRIVE_GET_DEALS_IN_A_STAGE', 'PIPEDRIVE_GET_DETAILS_OF_AN_ORGANIZATION', 'PIPEDRIVE_LIST_DEAL_ACTIVITIES', 'PIPEDRIVE_LIST_PARTICIPANTS_OF_A_DEAL', 'PIPEDRIVE_SEARCH_DEALS', 'PIPEDRIVE_SEARCH_PERSONS', 'PIPEDRIVE_UPDATE_AN_ORGANIZATION', 'PIPEDRIVE_UPDATE_DEAL', 'PIPEDRIVE_UPDATE_ORGANIZATION']",2,True,True,0.5,0.5,PIPEDRIVE_ADD_NOTE,Log notes in Pipedrive,PIPEDRIVE_ADD_AN_ORGANIZATION; PIPEDRIVE_ADD_A_DEAL; PIPEDRIVE_ADD_A_PERSON; PIPEDRIVE_GET_ALL_ACTIVITIES_BETA; PIPEDRIVE_GET_ALL_DEALS; PIPEDRIVE_GET_ALL_ORGANIZATIONS; PIPEDRIVE_GET_ALL_PERSONS; PIPEDRIVE_GET_ALL_PIPELINES; PIPEDRIVE_GET_CURRENT_USER_DATA; PIPEDRIVE_GET_DETAILS_OF_AN_ACTIVITY; PIPEDRIVE_GET_DETAILS_OF_AN_ORGANIZATION; PIPEDRIVE_GET_DETAILS_OF_A_DEAL; PIPEDRIVE_GET_ORGANIZATION; PIPEDRIVE_GET_PERSON; PIPEDRIVE_REFRESH_TOKENS; PIPEDRIVE_REQUEST_AUTHORIZATION; PIPEDRIVE_SEARCH_DEALS; PIPEDRIVE_SEARCH_ORGANIZATIONS; PIPEDRIVE_SEARCH_PERSONS; PIPEDRIVE_UPDATE_AN_ACTIVITY; PIPEDRIVE_UPDATE_AN_ORGANIZATION; PIPEDRIVE_UPDATE_A_DEAL; PIPEDRIVE_UPDATE_A_PERSON,PIPEDRIVE_ADD_A_PERSON; PIPEDRIVE_UPDATE_A_PERSON; PIPEDRIVE_ADD_AN_ORGANIZATION; PIPEDRIVE_UPDATE_AN_ORGANIZATION; PIPEDRIVE_GET_DETAILS_OF_AN_ORGANIZATION; PIPEDRIVE_GET_ORGANIZATION; PIPEDRIVE_ADD_A_DEAL; PIPEDRIVE_UPDATE_A_DEAL; PIPEDRIVE_GET_DETAILS_OF_A_DEAL; PIPEDRIVE_ADD_AN_ACTIVITY; PIPEDRIVE_UPDATE_AN_ACTIVITY; PIPEDRIVE_GET_DETAILS_OF_AN_ACTIVITY; PIPEDRIVE_GET_CURRENT_USER_DATA; PIPEDRIVE_SEARCH_PERSONS; PIPEDRIVE_GET_ALL_DEALS; PIPEDRIVE_GET_ALL_PERSONS; PIPEDRIVE_GET_ALL_ORGANIZATIONS; PIPEDRIVE_GET_ALL_PIPELINES,PIPEDRIVE_SEARCH_DEALS; PIPEDRIVE_SEARCH_ORGANIZATIONS; PIPEDRIVE_REQUEST_AUTHORIZATION; PIPEDRIVE_GET_ALL_ACTIVITIES_BETA; PIPEDRIVE_GET_PERSON; PIPEDRIVE_REFRESH_TOKENS,pipedrive,1.8,1.8,,False,C:\Users\miral\OneDrive\Documents\Evsys\src\query_level_workflow_evaluation\raw_search_results\workflow-097-q4.json,0.5,,False
workflow-097-q5,97,"Manage Pipedrive CRM records: find deals and contacts, update deal participants and primary contacts, log notes and activities, schedule follow-ups, inspect deal and organization custom fields, and bulk reclassify deals across pipeline stages based on contract timing data.",schedule follow-up tasks in Pipedrive,Create scheduled follow-up activities and reminders for contacts or deals.,"[{'acceptable_tool_slugs': ['PIPEDRIVE_ADD_AN_ACTIVITY'], 'purpose': 'Schedule follow-up activities'}]","['PIPEDRIVE_ADD_AN_ACTIVITY', 'PIPEDRIVE_ADD_DEAL_PARTICIPANT', 'PIPEDRIVE_ADD_NOTE', 'PIPEDRIVE_GET_ALL_DEAL_FIELDS', 'PIPEDRIVE_GET_ALL_ORGANIZATIONS', 'PIPEDRIVE_GET_ALL_ORGANIZATION_FIELDS', 'PIPEDRIVE_GET_ALL_PIPELINES', 'PIPEDRIVE_GET_ALL_STAGES', 'PIPEDRIVE_GET_DEAL', 'PIPEDRIVE_GET_DEALS_IN_A_PIPELINE', 'PIPEDRIVE_GET_DEALS_IN_A_STAGE', 'PIPEDRIVE_GET_DETAILS_OF_AN_ORGANIZATION', 'PIPEDRIVE_LIST_DEAL_ACTIVITIES', 'PIPEDRIVE_LIST_PARTICIPANTS_OF_A_DEAL', 'PIPEDRIVE_SEARCH_DEALS', 'PIPEDRIVE_SEARCH_PERSONS', 'PIPEDRIVE_UPDATE_AN_ORGANIZATION', 'PIPEDRIVE_UPDATE_DEAL', 'PIPEDRIVE_UPDATE_ORGANIZATION']",1,True,True,1.0,1.0,,,PIPEDRIVE_ADD_NOTE; PIPEDRIVE_GET_ACTIVITY; PIPEDRIVE_GET_ALL_ACTIVITIES_ASSIGNED_TO_A_PARTICULAR_USER; PIPEDRIVE_GET_DEAL; PIPEDRIVE_GET_DEAL_UPDATES; PIPEDRIVE_UPDATE_ACTIVITY; PIPEDRIVE_UPDATE_AN_ACTIVITY,PIPEDRIVE_GET_ACTIVITY; PIPEDRIVE_UPDATE_ACTIVITY; PIPEDRIVE_ADD_AN_ACTIVITY,PIPEDRIVE_GET_ALL_ACTIVITIES_ASSIGNED_TO_A_PARTICULAR_USER; PIPEDRIVE_GET_DEAL; PIPEDRIVE_GET_DEAL_UPDATES; PIPEDRIVE_UPDATE_AN_ACTIVITY; PIPEDRIVE_ADD_NOTE,pipedrive,2.37,2.37,,False,C:\Users\miral\OneDrive\Documents\Evsys\src\query_level_workflow_evaluation\raw_search_results\workflow-097-q5.json,1.0,,False
workflow-097-q6,97,"Manage Pipedrive CRM records: find deals and contacts, update deal participants and primary contacts, log notes and activities, schedule follow-ups, inspect deal and organization custom fields, and bulk reclassify deals across pipeline stages based on contract timing data.",bulk reclassify Pipedrive deals across pipeline stages,Bulk update and move deals across pipeline stages based on contract timing data.,"[{'acceptable_tool_slugs': ['PIPEDRIVE_UPDATE_DEAL'], 'purpose': 'Update deals across pipeline stages'}]","['PIPEDRIVE_ADD_AN_ACTIVITY', 'PIPEDRIVE_ADD_DEAL_PARTICIPANT', 'PIPEDRIVE_ADD_NOTE', 'PIPEDRIVE_GET_ALL_DEAL_FIELDS', 'PIPEDRIVE_GET_ALL_ORGANIZATIONS', 'PIPEDRIVE_GET_ALL_ORGANIZATION_FIELDS', 'PIPEDRIVE_GET_ALL_PIPELINES', 'PIPEDRIVE_GET_ALL_STAGES', 'PIPEDRIVE_GET_DEAL', 'PIPEDRIVE_GET_DEALS_IN_A_PIPELINE', 'PIPEDRIVE_GET_DEALS_IN_A_STAGE', 'PIPEDRIVE_GET_DETAILS_OF_AN_ORGANIZATION', 'PIPEDRIVE_LIST_DEAL_ACTIVITIES', 'PIPEDRIVE_LIST_PARTICIPANTS_OF_A_DEAL', 'PIPEDRIVE_SEARCH_DEALS', 'PIPEDRIVE_SEARCH_PERSONS', 'PIPEDRIVE_UPDATE_AN_ORGANIZATION', 'PIPEDRIVE_UPDATE_DEAL', 'PIPEDRIVE_UPDATE_ORGANIZATION']",1,False,False,0.0,0.0,PIPEDRIVE_UPDATE_DEAL,Update deals across pipeline stages,PIPEDRIVE_GET_ALL_DEAL_FIELDS; PIPEDRIVE_GET_DEAL; PIPEDRIVE_UPDATE_A_DEAL,PIPEDRIVE_UPDATE_A_DEAL,PIPEDRIVE_GET_DEAL; PIPEDRIVE_GET_ALL_DEAL_FIELDS,pipedrive,1.98,1.98,,False,C:\Users\miral\OneDrive\Documents\Evsys\src\query_level_workflow_evaluation\raw_search_results\workflow-097-q6.json,0.0,,False
workflow-098-q1,98,"Analyze owned social media, paid ads, and website attribution performance across YouTube, Instagram, Facebook Page, Meta Ads, and GA4 for a recent multi-month reporting window.",pull YouTube and Instagram organic social media performance metrics for the reporting window,Retrieve engagement and reach data from owned YouTube and Instagram channels.,"[{'acceptable_tool_slugs': ['YOUTUBE_LIST_CHANNEL_VIDEOS', 'YOUTUBE_GET_CHANNEL_STATISTICS'], 'purpose': 'pull YouTube performance metrics'}, {'acceptable_tool_slugs': ['INSTAGRAM_GET_USER_INSIGHTS', 'INSTAGRAM_GET_IG_USER_MEDIA'], 'purpose': 'pull Instagram performance metrics'}]","['FACEBOOK_LIST_MANAGED_PAGES', 'GOOGLE_ANALYTICS_RUN_PIVOT_REPORT', 'INSTAGRAM_GET_IG_MEDIA_INSIGHTS', 'INSTAGRAM_GET_IG_USER_MEDIA', 'INSTAGRAM_GET_USER_INFO', 'INSTAGRAM_GET_USER_INSIGHTS', 'METAADS_GET_AD_ACCOUNTS', 'METAADS_GET_INSIGHTS', 'YOUTUBE_GET_CHANNEL_STATISTICS', 'YOUTUBE_GET_VIDEO_DETAILS_BATCH', 'YOUTUBE_LIST_CHANNEL_VIDEOS']",2,False,True,0.0,0.5,YOUTUBE_LIST_CHANNEL_VIDEOS | YOUTUBE_GET_CHANNEL_STATISTICS,pull YouTube performance metrics,INSTAGRAM_GET_IG_MEDIA; INSTAGRAM_GET_IG_MEDIA_CHILDREN; INSTAGRAM_GET_IG_MEDIA_COMMENTS; INSTAGRAM_GET_IG_MEDIA_INSIGHTS; INSTAGRAM_GET_IG_USER_STORIES; INSTAGRAM_GET_USER_INFO,INSTAGRAM_GET_IG_MEDIA; INSTAGRAM_GET_IG_USER_STORIES; INSTAGRAM_GET_IG_MEDIA_INSIGHTS,INSTAGRAM_GET_IG_USER_MEDIA; INSTAGRAM_GET_USER_INSIGHTS; INSTAGRAM_GET_IG_MEDIA_COMMENTS; INSTAGRAM_GET_IG_MEDIA_CHILDREN; INSTAGRAM_GET_USER_INFO,instagram,2.24,2.24,,False,C:\Users\miral\OneDrive\Documents\Evsys\src\query_level_workflow_evaluation\raw_search_results\workflow-098-q1.json,0.5,,False
workflow-098-q2,98,"Analyze owned social media, paid ads, and website attribution performance across YouTube, Instagram, Facebook Page, Meta Ads, and GA4 for a recent multi-month reporting window.",fetch Facebook Page analytics and Meta Ads performance data for the multi-month period,Retrieve organic Facebook page performance alongside paid Meta advertising metrics.,"[{'acceptable_tool_slugs': ['FACEBOOK_LIST_MANAGED_PAGES'], 'purpose': 'fetch Facebook Page analytics'}, {'acceptable_tool_slugs': ['METAADS_GET_INSIGHTS'], 'purpose': 'fetch Meta Ads performance data'}]","['FACEBOOK_LIST_MANAGED_PAGES', 'GOOGLE_ANALYTICS_RUN_PIVOT_REPORT', 'INSTAGRAM_GET_IG_MEDIA_INSIGHTS', 'INSTAGRAM_GET_IG_USER_MEDIA', 'INSTAGRAM_GET_USER_INFO', 'INSTAGRAM_GET_USER_INSIGHTS', 'METAADS_GET_AD_ACCOUNTS', 'METAADS_GET_INSIGHTS', 'YOUTUBE_GET_CHANNEL_STATISTICS', 'YOUTUBE_GET_VIDEO_DETAILS_BATCH', 'YOUTUBE_LIST_CHANNEL_VIDEOS']",2,True,True,0.5,0.5,FACEBOOK_LIST_MANAGED_PAGES,fetch Facebook Page analytics,FACEBOOK_GET_PAGE_INSIGHTS; METAADS_GET_AD_ACCOUNTS; METAADS_GET_OBJECT; METAADS_GET_PAGE_ACCOUNTS; METAADS_GET_USER; METAADS_LIST_ADS; METAADS_READ_ADSETS,METAADS_GET_AD_ACCOUNTS; METAADS_GET_INSIGHTS,METAADS_GET_OBJECT; METAADS_GET_USER; METAADS_READ_ADSETS; METAADS_LIST_ADS; METAADS_GET_PAGE_ACCOUNTS; FACEBOOK_GET_PAGE_INSIGHTS,facebook; metaads,1.77,1.77,,False,C:\Users\miral\OneDrive\Documents\Evsys\src\query_level_workflow_evaluation\raw_search_results\workflow-098-q2.json,0.5,,False
workflow-098-q3,98,"Analyze owned social media, paid ads, and website attribution performance across YouTube, Instagram, Facebook Page, Meta Ads, and GA4 for a recent multi-month reporting window.",pull Google Analytics 4 website traffic and attribution data for the reporting window,"Retrieve website session, conversion, and attribution data from GA4.","[{'acceptable_tool_slugs': ['GOOGLE_ANALYTICS_RUN_PIVOT_REPORT'], 'purpose': 'pull Google Analytics 4 website traffic and attribution data'}]","['FACEBOOK_LIST_MANAGED_PAGES', 'GOOGLE_ANALYTICS_RUN_PIVOT_REPORT', 'INSTAGRAM_GET_IG_MEDIA_INSIGHTS', 'INSTAGRAM_GET_IG_USER_MEDIA', 'INSTAGRAM_GET_USER_INFO', 'INSTAGRAM_GET_USER_INSIGHTS', 'METAADS_GET_AD_ACCOUNTS', 'METAADS_GET_INSIGHTS', 'YOUTUBE_GET_CHANNEL_STATISTICS', 'YOUTUBE_GET_VIDEO_DETAILS_BATCH', 'YOUTUBE_LIST_CHANNEL_VIDEOS']",1,False,False,0.0,0.0,GOOGLE_ANALYTICS_RUN_PIVOT_REPORT,pull Google Analytics 4 website traffic and attribution data,GOOGLE_ANALYTICS_BATCH_RUN_REPORTS; GOOGLE_ANALYTICS_CHECK_COMPATIBILITY; GOOGLE_ANALYTICS_GET_METADATA; GOOGLE_ANALYTICS_LIST_ACCOUNTS_V1_BETA; GOOGLE_ANALYTICS_LIST_DATA_STREAMS; GOOGLE_ANALYTICS_LIST_PROPERTIES_FILTERED; GOOGLE_ANALYTICS_RUN_REPORT,GOOGLE_ANALYTICS_RUN_REPORT,GOOGLE_ANALYTICS_LIST_ACCOUNTS_V1_BETA; GOOGLE_ANALYTICS_LIST_PROPERTIES_FILTERED; GOOGLE_ANALYTICS_LIST_DATA_STREAMS; GOOGLE_ANALYTICS_GET_METADATA; GOOGLE_ANALYTICS_CHECK_COMPATIBILITY; GOOGLE_ANALYTICS_BATCH_RUN_REPORTS,google_analytics,2.24,2.24,,False,C:\Users\miral\OneDrive\Documents\Evsys\src\query_level_workflow_evaluation\raw_search_results\workflow-098-q3.json,0.0,,False
