query_id,workflow_id,workflow_task,query,required_tools,supporting_tools,rationale,candidate_tools,source_query_id,variant_dimension,expected_count,primary_hit,any_hit,primary_recall,recall,primary_rank,related_only_tools,missed_tools,extra_tools,primary_tools,related_tools,returned_toolkits,api_search_latency_sec,end_to_end_latency_sec,error,no_results_returned,raw_result_path
workflow-016-q4-explicit,16,"Audit analytics and search performance for a website, inspect and modify its source repository, create pull requests with SEO, tracking, caching, routing, and accessibility fixes, and investigate hosting/deployment state.",list my Cloudflare DNS records and zones to verify the deployment setup,"['CLOUDFLARE_LIST_ZONES', 'CLOUDFLARE_LIST_DNS_RECORDS']",['CLOUDFLARE_LIST_ACCOUNTS'],Investigating hosting and deployment state requires checking Cloudflare zones and DNS configuration.,"['CLOUDFLARE_LIST_ACCOUNTS', 'CLOUDFLARE_LIST_DNS_RECORDS', 'CLOUDFLARE_LIST_ZONES', 'GITHUB_COMMIT_MULTIPLE_FILES', 'GITHUB_CREATE_AN_ISSUE', 'GITHUB_CREATE_A_PULL_REQUEST', 'GITHUB_GET_A_BRANCH', 'GITHUB_GET_A_PULL_REQUEST', 'GITHUB_GET_A_REPOSITORY', 'GITHUB_GET_A_TREE', 'GITHUB_GET_RAW_REPOSITORY_CONTENT', 'GITHUB_GET_REPOSITORY_CONTENT', 'GITHUB_GET_THE_COMBINED_STATUS_FOR_A_SPECIFIC_REFERENCE', 'GITHUB_LIST_BRANCHES', 'GITHUB_LIST_COMMITS', 'GITHUB_LIST_PULL_REQUESTS', 'GITHUB_LIST_PULL_REQUESTS_FILES', 'GITHUB_LIST_REPOSITORIES_FOR_A_USER', 'GITHUB_LIST_REPOSITORIES_FOR_THE_AUTHENTICATED_USER', 'GITHUB_MERGE_A_BRANCH', 'GITHUB_SEARCH_CODE', 'GITHUB_UPDATE_A_PULL_REQUEST', 'GOOGLE_ANALYTICS_LIST_DATA_STREAMS', 'GOOGLE_ANALYTICS_RUN_REPORT', 'GOOGLE_SEARCH_CONSOLE_SEARCH_ANALYTICS_QUERY']",workflow-016-q4,explicit,2,True,True,1.0,1.0,1,,,CLOUDFLARE_API_KEY_CREATE_DNS_RECORD; CLOUDFLARE_API_KEY_DELETE_DNS_RECORD; CLOUDFLARE_API_KEY_LIST_DNS_RECORDS; CLOUDFLARE_API_KEY_LIST_ZONES; CLOUDFLARE_CREATE_DNS_RECORD; CLOUDFLARE_CREATE_ZONE; CLOUDFLARE_DELETE_DNS_RECORD; CLOUDFLARE_UPDATE_DNS_RECORD,CLOUDFLARE_LIST_ZONES; CLOUDFLARE_LIST_DNS_RECORDS; CLOUDFLARE_CREATE_DNS_RECORD; CLOUDFLARE_UPDATE_DNS_RECORD; CLOUDFLARE_DELETE_DNS_RECORD,CLOUDFLARE_CREATE_ZONE; CLOUDFLARE_API_KEY_LIST_ZONES; CLOUDFLARE_API_KEY_LIST_DNS_RECORDS; CLOUDFLARE_API_KEY_CREATE_DNS_RECORD; CLOUDFLARE_API_KEY_DELETE_DNS_RECORD,cloudflare; cloudflare_api_key,2.81,2.81,,False,C:\Users\miral\OneDrive\Documents\Evsys\src\query_robustness_evaluation\raw_search_results\workflow-016-q4-explicit.json
workflow-016-q4-implicit,16,"Audit analytics and search performance for a website, inspect and modify its source repository, create pull requests with SEO, tracking, caching, routing, and accessibility fixes, and investigate hosting/deployment state.",retrieve all domains and their associated DNS entries to verify the recent deployment,"['CLOUDFLARE_LIST_ZONES', 'CLOUDFLARE_LIST_DNS_RECORDS']",['CLOUDFLARE_LIST_ACCOUNTS'],Investigating hosting and deployment state requires checking Cloudflare zones and DNS configuration.,"['CLOUDFLARE_LIST_ACCOUNTS', 'CLOUDFLARE_LIST_DNS_RECORDS', 'CLOUDFLARE_LIST_ZONES', 'GITHUB_COMMIT_MULTIPLE_FILES', 'GITHUB_CREATE_AN_ISSUE', 'GITHUB_CREATE_A_PULL_REQUEST', 'GITHUB_GET_A_BRANCH', 'GITHUB_GET_A_PULL_REQUEST', 'GITHUB_GET_A_REPOSITORY', 'GITHUB_GET_A_TREE', 'GITHUB_GET_RAW_REPOSITORY_CONTENT', 'GITHUB_GET_REPOSITORY_CONTENT', 'GITHUB_GET_THE_COMBINED_STATUS_FOR_A_SPECIFIC_REFERENCE', 'GITHUB_LIST_BRANCHES', 'GITHUB_LIST_COMMITS', 'GITHUB_LIST_PULL_REQUESTS', 'GITHUB_LIST_PULL_REQUESTS_FILES', 'GITHUB_LIST_REPOSITORIES_FOR_A_USER', 'GITHUB_LIST_REPOSITORIES_FOR_THE_AUTHENTICATED_USER', 'GITHUB_MERGE_A_BRANCH', 'GITHUB_SEARCH_CODE', 'GITHUB_UPDATE_A_PULL_REQUEST', 'GOOGLE_ANALYTICS_LIST_DATA_STREAMS', 'GOOGLE_ANALYTICS_RUN_REPORT', 'GOOGLE_SEARCH_CONSOLE_SEARCH_ANALYTICS_QUERY']",workflow-016-q4,implicit,2,False,False,0.0,0.0,,,CLOUDFLARE_LIST_DNS_RECORDS; CLOUDFLARE_LIST_ZONES,VERCEL_ADD_PROJECT_DOMAIN; VERCEL_ASSIGN_ALIAS; VERCEL_DELETE_ALIAS; VERCEL_GET_DEPLOYMENT; VERCEL_GET_DOMAIN; VERCEL_GET_PROJECT_DOMAIN; VERCEL_GET_PROJECT_DOMAINS; VERCEL_LIST_DEPLOYMENT_ALIASES; VERCEL_LIST_DNS_RECORDS,VERCEL_LIST_DEPLOYMENT_ALIASES; VERCEL_GET_PROJECT_DOMAINS; VERCEL_LIST_DNS_RECORDS,VERCEL_GET_DEPLOYMENT; VERCEL_ASSIGN_ALIAS; VERCEL_DELETE_ALIAS; VERCEL_GET_PROJECT_DOMAIN; VERCEL_ADD_PROJECT_DOMAIN; VERCEL_GET_DOMAIN,vercel,5.01,5.01,,False,C:\Users\miral\OneDrive\Documents\Evsys\src\query_robustness_evaluation\raw_search_results\workflow-016-q4-implicit.json
workflow-016-q4-paraphrase,16,"Audit analytics and search performance for a website, inspect and modify its source repository, create pull requests with SEO, tracking, caching, routing, and accessibility fixes, and investigate hosting/deployment state.",show me the current Cloudflare zones and DNS configuration for deployment checking,"['CLOUDFLARE_LIST_ZONES', 'CLOUDFLARE_LIST_DNS_RECORDS']",['CLOUDFLARE_LIST_ACCOUNTS'],Investigating hosting and deployment state requires checking Cloudflare zones and DNS configuration.,"['CLOUDFLARE_LIST_ACCOUNTS', 'CLOUDFLARE_LIST_DNS_RECORDS', 'CLOUDFLARE_LIST_ZONES', 'GITHUB_COMMIT_MULTIPLE_FILES', 'GITHUB_CREATE_AN_ISSUE', 'GITHUB_CREATE_A_PULL_REQUEST', 'GITHUB_GET_A_BRANCH', 'GITHUB_GET_A_PULL_REQUEST', 'GITHUB_GET_A_REPOSITORY', 'GITHUB_GET_A_TREE', 'GITHUB_GET_RAW_REPOSITORY_CONTENT', 'GITHUB_GET_REPOSITORY_CONTENT', 'GITHUB_GET_THE_COMBINED_STATUS_FOR_A_SPECIFIC_REFERENCE', 'GITHUB_LIST_BRANCHES', 'GITHUB_LIST_COMMITS', 'GITHUB_LIST_PULL_REQUESTS', 'GITHUB_LIST_PULL_REQUESTS_FILES', 'GITHUB_LIST_REPOSITORIES_FOR_A_USER', 'GITHUB_LIST_REPOSITORIES_FOR_THE_AUTHENTICATED_USER', 'GITHUB_MERGE_A_BRANCH', 'GITHUB_SEARCH_CODE', 'GITHUB_UPDATE_A_PULL_REQUEST', 'GOOGLE_ANALYTICS_LIST_DATA_STREAMS', 'GOOGLE_ANALYTICS_RUN_REPORT', 'GOOGLE_SEARCH_CONSOLE_SEARCH_ANALYTICS_QUERY']",workflow-016-q4,paraphrase,2,True,True,1.0,1.0,1,,,CLOUDFLARE_API_KEY_CREATE_DNS_RECORD; CLOUDFLARE_API_KEY_DELETE_DNS_RECORD; CLOUDFLARE_API_KEY_LIST_DNS_RECORDS; CLOUDFLARE_API_KEY_LIST_ZONES; CLOUDFLARE_CREATE_DNS_RECORD; CLOUDFLARE_CREATE_ZONE; CLOUDFLARE_DELETE_DNS_RECORD; CLOUDFLARE_UPDATE_DNS_RECORD,CLOUDFLARE_LIST_ZONES; CLOUDFLARE_LIST_DNS_RECORDS; CLOUDFLARE_CREATE_DNS_RECORD; CLOUDFLARE_UPDATE_DNS_RECORD; CLOUDFLARE_DELETE_DNS_RECORD,CLOUDFLARE_CREATE_ZONE; CLOUDFLARE_API_KEY_LIST_ZONES; CLOUDFLARE_API_KEY_LIST_DNS_RECORDS; CLOUDFLARE_API_KEY_CREATE_DNS_RECORD; CLOUDFLARE_API_KEY_DELETE_DNS_RECORD,cloudflare; cloudflare_api_key,2.39,2.39,,False,C:\Users\miral\OneDrive\Documents\Evsys\src\query_robustness_evaluation\raw_search_results\workflow-016-q4-paraphrase.json
workflow-017-q1-explicit,17,"Create AI avatar promo videos using a HeyGen avatar and voice, prepare supporting media, attempt social publishing, send a support email for infrastructure issues, and read/update a booking schedule.",generate a promotional video with HeyGen using an avatar and then check its processing status,"['HEYGEN_V2_VIDEO_GENERATE', 'HEYGEN_RETRIEVE_VIDEO_STATUS_DETAILS']",['HEYGEN_RETRIEVE_SHARABLE_VIDEO_URL'],The agent needs to initiate video generation and check its processing status to prepare the promo video.,"['GMAIL_CREATE_EMAIL_DRAFT', 'GMAIL_DELETE_DRAFT', 'GMAIL_SEND_DRAFT', 'GMAIL_SEND_EMAIL', 'GOOGLESHEETS_BATCH_GET', 'GOOGLESHEETS_SPREADSHEETS_VALUES_APPEND', 'HEYGEN_RETRIEVE_AVATAR_DETAILS', 'HEYGEN_RETRIEVE_SHARABLE_VIDEO_URL', 'HEYGEN_RETRIEVE_VIDEO_STATUS_DETAILS', 'HEYGEN_UPLOAD_ASSET', 'HEYGEN_V1_AVATAR_LIST', 'HEYGEN_V2_USER_REMAINING_QUOTA', 'HEYGEN_V2_VIDEO_GENERATE', 'HEYGEN_V2_VOICES', 'INSTAGRAM_GET_IG_MEDIA', 'INSTAGRAM_GET_IG_USER_MEDIA', 'INSTAGRAM_LIST_ALL_MESSAGES', 'INSTAGRAM_POST_IG_USER_MEDIA', 'INSTAGRAM_POST_IG_USER_MEDIA_PUBLISH', 'INSTAGRAM_SEND_TEXT_MESSAGE']",workflow-017-q1,explicit,2,True,True,1.0,1.0,1,,,HEYGEN_RETRIEVE_AVATAR_DETAILS; HEYGEN_RETRIEVE_SHARABLE_VIDEO_URL; HEYGEN_UPLOAD_ASSET; HEYGEN_V1_AVATAR_LIST; HEYGEN_V2_USER_REMAINING_QUOTA; HEYGEN_V2_VOICES,HEYGEN_V2_VIDEO_GENERATE; HEYGEN_RETRIEVE_VIDEO_STATUS_DETAILS,HEYGEN_V1_AVATAR_LIST; HEYGEN_V2_VOICES; HEYGEN_V2_USER_REMAINING_QUOTA; HEYGEN_UPLOAD_ASSET; HEYGEN_RETRIEVE_SHARABLE_VIDEO_URL; HEYGEN_RETRIEVE_AVATAR_DETAILS,heygen,2.25,2.25,,False,C:\Users\miral\OneDrive\Documents\Evsys\src\query_robustness_evaluation\raw_search_results\workflow-017-q1-explicit.json
workflow-017-q1-implicit,17,"Create AI avatar promo videos using a HeyGen avatar and voice, prepare supporting media, attempt social publishing, send a support email for infrastructure issues, and read/update a booking schedule.",create a promo clip using an AI presenter and monitor when it finishes rendering,"['HEYGEN_V2_VIDEO_GENERATE', 'HEYGEN_RETRIEVE_VIDEO_STATUS_DETAILS']",['HEYGEN_RETRIEVE_SHARABLE_VIDEO_URL'],The agent needs to initiate video generation and check its processing status to prepare the promo video.,"['GMAIL_CREATE_EMAIL_DRAFT', 'GMAIL_DELETE_DRAFT', 'GMAIL_SEND_DRAFT', 'GMAIL_SEND_EMAIL', 'GOOGLESHEETS_BATCH_GET', 'GOOGLESHEETS_SPREADSHEETS_VALUES_APPEND', 'HEYGEN_RETRIEVE_AVATAR_DETAILS', 'HEYGEN_RETRIEVE_SHARABLE_VIDEO_URL', 'HEYGEN_RETRIEVE_VIDEO_STATUS_DETAILS', 'HEYGEN_UPLOAD_ASSET', 'HEYGEN_V1_AVATAR_LIST', 'HEYGEN_V2_USER_REMAINING_QUOTA', 'HEYGEN_V2_VIDEO_GENERATE', 'HEYGEN_V2_VOICES', 'INSTAGRAM_GET_IG_MEDIA', 'INSTAGRAM_GET_IG_USER_MEDIA', 'INSTAGRAM_LIST_ALL_MESSAGES', 'INSTAGRAM_POST_IG_USER_MEDIA', 'INSTAGRAM_POST_IG_USER_MEDIA_PUBLISH', 'INSTAGRAM_SEND_TEXT_MESSAGE']",workflow-017-q1,implicit,2,False,False,0.0,0.0,,,HEYGEN_RETRIEVE_VIDEO_STATUS_DETAILS; HEYGEN_V2_VIDEO_GENERATE,GEMINI_GENERATE_IMAGE; GEMINI_GENERATE_VIDEOS; GEMINI_WAIT_FOR_VIDEO,GEMINI_GENERATE_VIDEOS; GEMINI_WAIT_FOR_VIDEO,GEMINI_GENERATE_IMAGE,gemini,2.45,2.45,,False,C:\Users\miral\OneDrive\Documents\Evsys\src\query_robustness_evaluation\raw_search_results\workflow-017-q1-implicit.json
workflow-017-q1-paraphrase,17,"Create AI avatar promo videos using a HeyGen avatar and voice, prepare supporting media, attempt social publishing, send a support email for infrastructure issues, and read/update a booking schedule.",kick off a new avatar video generation for marketing and track the generation progress,"['HEYGEN_V2_VIDEO_GENERATE', 'HEYGEN_RETRIEVE_VIDEO_STATUS_DETAILS']",['HEYGEN_RETRIEVE_SHARABLE_VIDEO_URL'],The agent needs to initiate video generation and check its processing status to prepare the promo video.,"['GMAIL_CREATE_EMAIL_DRAFT', 'GMAIL_DELETE_DRAFT', 'GMAIL_SEND_DRAFT', 'GMAIL_SEND_EMAIL', 'GOOGLESHEETS_BATCH_GET', 'GOOGLESHEETS_SPREADSHEETS_VALUES_APPEND', 'HEYGEN_RETRIEVE_AVATAR_DETAILS', 'HEYGEN_RETRIEVE_SHARABLE_VIDEO_URL', 'HEYGEN_RETRIEVE_VIDEO_STATUS_DETAILS', 'HEYGEN_UPLOAD_ASSET', 'HEYGEN_V1_AVATAR_LIST', 'HEYGEN_V2_USER_REMAINING_QUOTA', 'HEYGEN_V2_VIDEO_GENERATE', 'HEYGEN_V2_VOICES', 'INSTAGRAM_GET_IG_MEDIA', 'INSTAGRAM_GET_IG_USER_MEDIA', 'INSTAGRAM_LIST_ALL_MESSAGES', 'INSTAGRAM_POST_IG_USER_MEDIA', 'INSTAGRAM_POST_IG_USER_MEDIA_PUBLISH', 'INSTAGRAM_SEND_TEXT_MESSAGE']",workflow-017-q1,paraphrase,2,True,True,1.0,1.0,1,,,GEMINI_GENERATE_VIDEOS; GEMINI_WAIT_FOR_VIDEO; HEYGEN_RETRIEVE_SHARABLE_VIDEO_URL; HEYGEN_V2_AVATARS; HEYGEN_V2_VOICES,HEYGEN_V2_VIDEO_GENERATE; HEYGEN_RETRIEVE_VIDEO_STATUS_DETAILS,HEYGEN_V2_AVATARS; HEYGEN_V2_VOICES; HEYGEN_RETRIEVE_SHARABLE_VIDEO_URL; GEMINI_GENERATE_VIDEOS; GEMINI_WAIT_FOR_VIDEO,gemini; heygen,4.23,4.23,,False,C:\Users\miral\OneDrive\Documents\Evsys\src\query_robustness_evaluation\raw_search_results\workflow-017-q1-paraphrase.json
workflow-017-q2-explicit,17,"Create AI avatar promo videos using a HeyGen avatar and voice, prepare supporting media, attempt social publishing, send a support email for infrastructure issues, and read/update a booking schedule.",schedule and publish a new post on Instagram,"['INSTAGRAM_POST_IG_USER_MEDIA', 'INSTAGRAM_POST_IG_USER_MEDIA_PUBLISH']",['INSTAGRAM_GET_IG_USER_MEDIA'],Attempting social publishing requires uploading the media container and subsequently publishing it on Instagram.,"['GMAIL_CREATE_EMAIL_DRAFT', 'GMAIL_DELETE_DRAFT', 'GMAIL_SEND_DRAFT', 'GMAIL_SEND_EMAIL', 'GOOGLESHEETS_BATCH_GET', 'GOOGLESHEETS_SPREADSHEETS_VALUES_APPEND', 'HEYGEN_RETRIEVE_AVATAR_DETAILS', 'HEYGEN_RETRIEVE_SHARABLE_VIDEO_URL', 'HEYGEN_RETRIEVE_VIDEO_STATUS_DETAILS', 'HEYGEN_UPLOAD_ASSET', 'HEYGEN_V1_AVATAR_LIST', 'HEYGEN_V2_USER_REMAINING_QUOTA', 'HEYGEN_V2_VIDEO_GENERATE', 'HEYGEN_V2_VOICES', 'INSTAGRAM_GET_IG_MEDIA', 'INSTAGRAM_GET_IG_USER_MEDIA', 'INSTAGRAM_LIST_ALL_MESSAGES', 'INSTAGRAM_POST_IG_USER_MEDIA', 'INSTAGRAM_POST_IG_USER_MEDIA_PUBLISH', 'INSTAGRAM_SEND_TEXT_MESSAGE']",workflow-017-q2,explicit,2,True,True,1.0,1.0,1,,,INSTAGRAM_CREATE_CAROUSEL_CONTAINER; INSTAGRAM_GET_IG_MEDIA; INSTAGRAM_GET_IG_USER_CONTENT_PUBLISHING_LIMIT; INSTAGRAM_GET_IG_USER_MEDIA; INSTAGRAM_GET_USER_INFO,INSTAGRAM_POST_IG_USER_MEDIA; INSTAGRAM_POST_IG_USER_MEDIA_PUBLISH,INSTAGRAM_GET_USER_INFO; INSTAGRAM_GET_IG_MEDIA; INSTAGRAM_GET_IG_USER_MEDIA; INSTAGRAM_GET_IG_USER_CONTENT_PUBLISHING_LIMIT; INSTAGRAM_CREATE_CAROUSEL_CONTAINER,instagram,6.54,6.54,,False,C:\Users\miral\OneDrive\Documents\Evsys\src\query_robustness_evaluation\raw_search_results\workflow-017-q2-explicit.json
workflow-017-q2-implicit,17,"Create AI avatar promo videos using a HeyGen avatar and voice, prepare supporting media, attempt social publishing, send a support email for infrastructure issues, and read/update a booking schedule.",upload and share media to my social media feed,"['INSTAGRAM_POST_IG_USER_MEDIA', 'INSTAGRAM_POST_IG_USER_MEDIA_PUBLISH']",['INSTAGRAM_GET_IG_USER_MEDIA'],Attempting social publishing requires uploading the media container and subsequently publishing it on Instagram.,"['GMAIL_CREATE_EMAIL_DRAFT', 'GMAIL_DELETE_DRAFT', 'GMAIL_SEND_DRAFT', 'GMAIL_SEND_EMAIL', 'GOOGLESHEETS_BATCH_GET', 'GOOGLESHEETS_SPREADSHEETS_VALUES_APPEND', 'HEYGEN_RETRIEVE_AVATAR_DETAILS', 'HEYGEN_RETRIEVE_SHARABLE_VIDEO_URL', 'HEYGEN_RETRIEVE_VIDEO_STATUS_DETAILS', 'HEYGEN_UPLOAD_ASSET', 'HEYGEN_V1_AVATAR_LIST', 'HEYGEN_V2_USER_REMAINING_QUOTA', 'HEYGEN_V2_VIDEO_GENERATE', 'HEYGEN_V2_VOICES', 'INSTAGRAM_GET_IG_MEDIA', 'INSTAGRAM_GET_IG_USER_MEDIA', 'INSTAGRAM_LIST_ALL_MESSAGES', 'INSTAGRAM_POST_IG_USER_MEDIA', 'INSTAGRAM_POST_IG_USER_MEDIA_PUBLISH', 'INSTAGRAM_SEND_TEXT_MESSAGE']",workflow-017-q2,implicit,2,False,False,0.0,0.0,,,INSTAGRAM_POST_IG_USER_MEDIA; INSTAGRAM_POST_IG_USER_MEDIA_PUBLISH,GOOGLEDRIVE_DOWNLOAD_FILE; GOOGLEDRIVE_UPLOAD_FROM_URL; TWITTER_CREATION_OF_A_POST; TWITTER_GET_MEDIA_UPLOAD_STATUS; TWITTER_POST_LOOKUP_BY_POST_ID; TWITTER_UPLOAD_MEDIA; TWITTER_UPLOAD_MEDIA_BASE64,TWITTER_UPLOAD_MEDIA,TWITTER_GET_MEDIA_UPLOAD_STATUS; TWITTER_CREATION_OF_A_POST; TWITTER_POST_LOOKUP_BY_POST_ID; TWITTER_UPLOAD_MEDIA_BASE64; GOOGLEDRIVE_UPLOAD_FROM_URL; GOOGLEDRIVE_DOWNLOAD_FILE,googledrive; twitter,2.25,2.25,,False,C:\Users\miral\OneDrive\Documents\Evsys\src\query_robustness_evaluation\raw_search_results\workflow-017-q2-implicit.json
workflow-017-q2-paraphrase,17,"Create AI avatar promo videos using a HeyGen avatar and voice, prepare supporting media, attempt social publishing, send a support email for infrastructure issues, and read/update a booking schedule.",push a prepared image or video live on my profile,"['INSTAGRAM_POST_IG_USER_MEDIA', 'INSTAGRAM_POST_IG_USER_MEDIA_PUBLISH']",['INSTAGRAM_GET_IG_USER_MEDIA'],Attempting social publishing requires uploading the media container and subsequently publishing it on Instagram.,"['GMAIL_CREATE_EMAIL_DRAFT', 'GMAIL_DELETE_DRAFT', 'GMAIL_SEND_DRAFT', 'GMAIL_SEND_EMAIL', 'GOOGLESHEETS_BATCH_GET', 'GOOGLESHEETS_SPREADSHEETS_VALUES_APPEND', 'HEYGEN_RETRIEVE_AVATAR_DETAILS', 'HEYGEN_RETRIEVE_SHARABLE_VIDEO_URL', 'HEYGEN_RETRIEVE_VIDEO_STATUS_DETAILS', 'HEYGEN_UPLOAD_ASSET', 'HEYGEN_V1_AVATAR_LIST', 'HEYGEN_V2_USER_REMAINING_QUOTA', 'HEYGEN_V2_VIDEO_GENERATE', 'HEYGEN_V2_VOICES', 'INSTAGRAM_GET_IG_MEDIA', 'INSTAGRAM_GET_IG_USER_MEDIA', 'INSTAGRAM_LIST_ALL_MESSAGES', 'INSTAGRAM_POST_IG_USER_MEDIA', 'INSTAGRAM_POST_IG_USER_MEDIA_PUBLISH', 'INSTAGRAM_SEND_TEXT_MESSAGE']",workflow-017-q2,paraphrase,2,True,True,1.0,1.0,2,,,FACEBOOK_CREATE_PHOTO_POST; FACEBOOK_GET_CURRENT_USER; FACEBOOK_GET_PAGE_DETAILS; FACEBOOK_GET_PAGE_PHOTOS; FACEBOOK_GET_PAGE_POSTS; FACEBOOK_GET_PAGE_ROLES; FACEBOOK_LIST_MANAGED_PAGES; INSTAGRAM_CREATE_CAROUSEL_CONTAINER; INSTAGRAM_GET_IG_MEDIA; INSTAGRAM_GET_IG_USER_CONTENT_PUBLISHING_LIMIT; INSTAGRAM_GET_IG_USER_MEDIA; INSTAGRAM_GET_USER_INFO,FACEBOOK_CREATE_PHOTO_POST; INSTAGRAM_POST_IG_USER_MEDIA; INSTAGRAM_POST_IG_USER_MEDIA_PUBLISH,FACEBOOK_LIST_MANAGED_PAGES; FACEBOOK_GET_PAGE_DETAILS; FACEBOOK_GET_PAGE_POSTS; FACEBOOK_GET_PAGE_PHOTOS; FACEBOOK_GET_PAGE_ROLES; FACEBOOK_GET_CURRENT_USER; INSTAGRAM_GET_IG_USER_CONTENT_PUBLISHING_LIMIT; INSTAGRAM_GET_IG_MEDIA; INSTAGRAM_GET_IG_USER_MEDIA; INSTAGRAM_GET_USER_INFO; INSTAGRAM_CREATE_CAROUSEL_CONTAINER,facebook; instagram,2.54,2.54,,False,C:\Users\miral\OneDrive\Documents\Evsys\src\query_robustness_evaluation\raw_search_results\workflow-017-q2-paraphrase.json
workflow-017-q3-explicit,17,"Create AI avatar promo videos using a HeyGen avatar and voice, prepare supporting media, attempt social publishing, send a support email for infrastructure issues, and read/update a booking schedule.",send an email via Gmail reporting infrastructure problems to support,['GMAIL_SEND_EMAIL'],['GMAIL_CREATE_EMAIL_DRAFT'],The agent needs to send a direct support email regarding infrastructure problems.,"['GMAIL_CREATE_EMAIL_DRAFT', 'GMAIL_DELETE_DRAFT', 'GMAIL_SEND_DRAFT', 'GMAIL_SEND_EMAIL', 'GOOGLESHEETS_BATCH_GET', 'GOOGLESHEETS_SPREADSHEETS_VALUES_APPEND', 'HEYGEN_RETRIEVE_AVATAR_DETAILS', 'HEYGEN_RETRIEVE_SHARABLE_VIDEO_URL', 'HEYGEN_RETRIEVE_VIDEO_STATUS_DETAILS', 'HEYGEN_UPLOAD_ASSET', 'HEYGEN_V1_AVATAR_LIST', 'HEYGEN_V2_USER_REMAINING_QUOTA', 'HEYGEN_V2_VIDEO_GENERATE', 'HEYGEN_V2_VOICES', 'INSTAGRAM_GET_IG_MEDIA', 'INSTAGRAM_GET_IG_USER_MEDIA', 'INSTAGRAM_LIST_ALL_MESSAGES', 'INSTAGRAM_POST_IG_USER_MEDIA', 'INSTAGRAM_POST_IG_USER_MEDIA_PUBLISH', 'INSTAGRAM_SEND_TEXT_MESSAGE']",workflow-017-q3,explicit,1,False,True,0.0,1.0,,GMAIL_SEND_EMAIL,,GMAIL_CREATE_EMAIL_DRAFT; GMAIL_GET_DRAFT; GMAIL_LIST_DRAFTS; GMAIL_SEARCH_PEOPLE; GMAIL_SEND_DRAFT; GOOGLEDRIVE_CREATE_PERMISSION,GMAIL_CREATE_EMAIL_DRAFT; GMAIL_SEND_DRAFT,GMAIL_GET_DRAFT; GMAIL_SEARCH_PEOPLE; GMAIL_LIST_DRAFTS; GMAIL_SEND_EMAIL; GOOGLEDRIVE_CREATE_PERMISSION,gmail; googledrive,2.28,2.28,,False,C:\Users\miral\OneDrive\Documents\Evsys\src\query_robustness_evaluation\raw_search_results\workflow-017-q3-explicit.json
workflow-017-q3-implicit,17,"Create AI avatar promo videos using a HeyGen avatar and voice, prepare supporting media, attempt social publishing, send a support email for infrastructure issues, and read/update a booking schedule.",reach out to support about infrastructure issues through email,['GMAIL_SEND_EMAIL'],['GMAIL_CREATE_EMAIL_DRAFT'],The agent needs to send a direct support email regarding infrastructure problems.,"['GMAIL_CREATE_EMAIL_DRAFT', 'GMAIL_DELETE_DRAFT', 'GMAIL_SEND_DRAFT', 'GMAIL_SEND_EMAIL', 'GOOGLESHEETS_BATCH_GET', 'GOOGLESHEETS_SPREADSHEETS_VALUES_APPEND', 'HEYGEN_RETRIEVE_AVATAR_DETAILS', 'HEYGEN_RETRIEVE_SHARABLE_VIDEO_URL', 'HEYGEN_RETRIEVE_VIDEO_STATUS_DETAILS', 'HEYGEN_UPLOAD_ASSET', 'HEYGEN_V1_AVATAR_LIST', 'HEYGEN_V2_USER_REMAINING_QUOTA', 'HEYGEN_V2_VIDEO_GENERATE', 'HEYGEN_V2_VOICES', 'INSTAGRAM_GET_IG_MEDIA', 'INSTAGRAM_GET_IG_USER_MEDIA', 'INSTAGRAM_LIST_ALL_MESSAGES', 'INSTAGRAM_POST_IG_USER_MEDIA', 'INSTAGRAM_POST_IG_USER_MEDIA_PUBLISH', 'INSTAGRAM_SEND_TEXT_MESSAGE']",workflow-017-q3,implicit,1,False,False,0.0,0.0,,,GMAIL_SEND_EMAIL,BENCHMARK_EMAIL_GENERATE_TICKET; BENCHMARK_EMAIL_GET_LIST_OF_HELP_TOPICS; BENCHMARK_EMAIL_SEND_SUPPORT_FEEDBACK,BENCHMARK_EMAIL_SEND_SUPPORT_FEEDBACK,BENCHMARK_EMAIL_GENERATE_TICKET; BENCHMARK_EMAIL_GET_LIST_OF_HELP_TOPICS,benchmark_email,2.84,2.84,,False,C:\Users\miral\OneDrive\Documents\Evsys\src\query_robustness_evaluation\raw_search_results\workflow-017-q3-implicit.json
